Year,HarvCounty,SeasonGroup,Sex,AssignedAge,Total
2008,PIATT,ARCHERY,F,A,94
2008,PIATT,ARCHERY,F,F,23
2008,PIATT,ARCHERY,M,A,46
2008,PIATT,ARCHERY,M,F,23
2008,PIATT,ARCHERY,M,Y,40
2008,PIATT,FIREARM,F,A,80
2008,PIATT,FIREARM,F,F,11
2008,PIATT,FIREARM,M,A,69
2008,PIATT,FIREARM,M,F,20
2008,PIATT,FIREARM,M,Y,26
2008,PIATT,MUZZLE,F,A,6
2008,PIATT,MUZZLE,M,A,1
2008,PIATT,YOUTH,F,F,1
2008,PIATT,YOUTH,M,A,1
2008,PIKE,ARCHERY,F,A,1587
2008,PIKE,ARCHERY,F,F,287
2008,PIKE,ARCHERY,M,A,1269
2008,PIKE,ARCHERY,M,F,276
2008,PIKE,ARCHERY,M,Y,335
2008,PIKE,FIREARM,F,A,1282
2008,PIKE,FIREARM,F,F,274
2008,PIKE,FIREARM,M,A,1058
2008,PIKE,FIREARM,M,F,389
2008,PIKE,FIREARM,M,Y,353
2008,PIKE,LATEWINTER,F,A,362
2008,PIKE,LATEWINTER,F,F,121
2008,PIKE,LATEWINTER,M,A,7
2008,PIKE,LATEWINTER,M,F,136
2008,PIKE,LATEWINTER,M,Y,12
2008,PIKE,MUZZLE,F,A,106
2008,PIKE,MUZZLE,F,F,25
2008,PIKE,MUZZLE,M,A,81
2008,PIKE,MUZZLE,M,F,24
2008,PIKE,MUZZLE,M,Y,21
2008,PIKE,YOUTH,F,A,18
2008,PIKE,YOUTH,F,F,11
2008,PIKE,YOUTH,M,A,6
2008,PIKE,YOUTH,M,F,4
2008,PIKE,YOUTH,M,Y,16
2008,POPE,ARCHERY,F,A,429
2008,POPE,ARCHERY,F,F,74
2008,POPE,ARCHERY,M,A,186
2008,POPE,ARCHERY,M,F,105
2008,POPE,ARCHERY,M,Y,149
2008,POPE,FIREARM,F,A,632
2008,POPE,FIREARM,F,F,135
2008,POPE,FIREARM,M,A,420
2008,POPE,FIREARM,M,F,163
2008,POPE,FIREARM,M,Y,491
2008,POPE,MUZZLE,F,A,23
2008,POPE,MUZZLE,F,F,6
2008,POPE,MUZZLE,M,A,9
2008,POPE,MUZZLE,M,F,4
2008,POPE,MUZZLE,M,Y,6
2008,POPE,YOUTH,F,A,4
2008,POPE,YOUTH,M,F,1
2008,POPE,YOUTH,M,Y,2
2008,PULASKI,ARCHERY,F,A,141
2008,PULASKI,ARCHERY,F,F,31
2008,PULASKI,ARCHERY,M,A,31
2008,PULASKI,ARCHERY,M,F,27
2008,PULASKI,ARCHERY,M,Y,36
2008,PULASKI,FIREARM,F,A,310
2008,PULASKI,FIREARM,F,F,52
2008,PULASKI,FIREARM,M,A,195
2008,PULASKI,FIREARM,M,F,98
2008,PULASKI,FIREARM,M,Y,164
2008,PULASKI,MUZZLE,F,A,18
2008,PULASKI,MUZZLE,F,F,3
2008,PULASKI,MUZZLE,M,A,6
2008,PULASKI,MUZZLE,M,F,6
2008,PULASKI,MUZZLE,M,Y,4
2008,PULASKI,YOUTH,M,Y,1
2008,PUTNAM,ARCHERY,F,A,141
2008,PUTNAM,ARCHERY,F,F,37
2008,PUTNAM,ARCHERY,M,A,68
2008,PUTNAM,ARCHERY,M,F,39
2008,PUTNAM,ARCHERY,M,Y,45
2008,PUTNAM,FIREARM,F,A,214
2008,PUTNAM,FIREARM,F,F,44
2008,PUTNAM,FIREARM,M,A,124
2008,PUTNAM,FIREARM,M,F,73
2008,PUTNAM,FIREARM,M,Y,83
2008,PUTNAM,LATEWINTER,F,A,52
2008,PUTNAM,LATEWINTER,F,F,12
2008,PUTNAM,LATEWINTER,M,A,4
2008,PUTNAM,LATEWINTER,M,F,26
2008,PUTNAM,MUZZLE,F,A,15
2008,PUTNAM,MUZZLE,F,F,2
2008,PUTNAM,MUZZLE,M,A,9
2008,PUTNAM,MUZZLE,M,F,10
2008,PUTNAM,MUZZLE,M,Y,1
2008,PUTNAM,YOUTH,F,A,1
2008,RANDOLPH,ARCHERY,F,A,408
2008,RANDOLPH,ARCHERY,F,F,63
2008,RANDOLPH,ARCHERY,M,A,216
2008,RANDOLPH,ARCHERY,M,F,82
2008,RANDOLPH,ARCHERY,M,Y,172
2008,RANDOLPH,FIREARM,F,A,920
2008,RANDOLPH,FIREARM,F,F,181
2008,RANDOLPH,FIREARM,M,A,677
2008,RANDOLPH,FIREARM,M,F,256
2008,RANDOLPH,FIREARM,M,Y,460
2008,RANDOLPH,LATEWINTER,F,A,229
2008,RANDOLPH,LATEWINTER,F,F,34
2008,RANDOLPH,LATEWINTER,M,A,1
2008,RANDOLPH,LATEWINTER,M,F,42
2008,RANDOLPH,LATEWINTER,M,Y,3
2008,RANDOLPH,MUZZLE,F,A,43
2008,RANDOLPH,MUZZLE,F,F,8
2008,RANDOLPH,MUZZLE,M,A,10
2008,RANDOLPH,MUZZLE,M,F,7
2008,RANDOLPH,MUZZLE,M,Y,4
2008,RANDOLPH,YOUTH,F,A,17
2008,RANDOLPH,YOUTH,M,A,4
2008,RANDOLPH,YOUTH,M,F,8
2008,RANDOLPH,YOUTH,M,Y,11
2008,RICHLAND,ARCHERY,F,A,180
2008,RICHLAND,ARCHERY,F,F,39
2008,RICHLAND,ARCHERY,M,A,99
2008,RICHLAND,ARCHERY,M,F,46
2008,RICHLAND,ARCHERY,M,Y,77
2008,RICHLAND,FIREARM,F,A,314
2008,RICHLAND,FIREARM,F,F,99
2008,RICHLAND,FIREARM,M,A,219
2008,RICHLAND,FIREARM,M,F,106
2008,RICHLAND,FIREARM,M,Y,145
2008,RICHLAND,LATEWINTER,F,A,57
2008,RICHLAND,LATEWINTER,F,F,16
2008,RICHLAND,LATEWINTER,M,A,2
2008,RICHLAND,LATEWINTER,M,F,17
2008,RICHLAND,LATEWINTER,M,Y,2
2008,RICHLAND,MUZZLE,F,A,10
2008,RICHLAND,MUZZLE,F,F,5
2008,RICHLAND,MUZZLE,M,A,4
2008,RICHLAND,MUZZLE,M,F,3
2008,RICHLAND,MUZZLE,M,Y,3
2008,RICHLAND,YOUTH,F,A,5
2008,RICHLAND,YOUTH,F,F,2
2008,RICHLAND,YOUTH,M,F,1
2008,ROCK ISLAND,ARCHERY,F,A,238
2008,ROCK ISLAND,ARCHERY,F,F,64
2008,ROCK ISLAND,ARCHERY,M,A,122
2008,ROCK ISLAND,ARCHERY,M,F,65
2008,ROCK ISLAND,ARCHERY,M,Y,113
2008,ROCK ISLAND,FIREARM,F,A,399
2008,ROCK ISLAND,FIREARM,F,F,101
2008,ROCK ISLAND,FIREARM,M,A,190
2008,ROCK ISLAND,FIREARM,M,F,130
2008,ROCK ISLAND,FIREARM,M,Y,165
2008,ROCK ISLAND,LATEWINTER,F,A,81
2008,ROCK ISLAND,LATEWINTER,F,F,34
2008,ROCK ISLAND,LATEWINTER,M,A,5
2008,ROCK ISLAND,LATEWINTER,M,F,32
2008,ROCK ISLAND,LATEWINTER,M,Y,5
2008,ROCK ISLAND,MUZZLE,F,A,17
2008,ROCK ISLAND,MUZZLE,M,A,12
2008,ROCK ISLAND,MUZZLE,M,F,3
2008,ROCK ISLAND,MUZZLE,M,Y,6
2008,ROCK ISLAND,YOUTH,F,A,1
2008,ROCK ISLAND,YOUTH,F,F,2
2008,ROCK ISLAND,YOUTH,M,A,1
2008,ROCK ISLAND,YOUTH,M,F,3
2008,ROCK ISLAND,YOUTH,M,Y,1
2008,SALINE,ARCHERY,F,A,231
2008,SALINE,ARCHERY,F,F,51
2008,SALINE,ARCHERY,M,A,114
2008,SALINE,ARCHERY,M,F,37
2008,SALINE,ARCHERY,M,Y,100
2008,SALINE,FIREARM,F,A,329
2008,SALINE,FIREARM,F,F,87
2008,SALINE,FIREARM,M,A,301
2008,SALINE,FIREARM,M,F,101
2008,SALINE,FIREARM,M,Y,218
2008,SALINE,LATEWINTER,F,A,77
2008,SALINE,LATEWINTER,F,F,16
2008,SALINE,LATEWINTER,M,A,1
2008,SALINE,LATEWINTER,M,F,12
2008,SALINE,LATEWINTER,M,Y,1
2008,SALINE,MUZZLE,F,A,26
2008,SALINE,MUZZLE,F,F,4
2008,SALINE,MUZZLE,M,A,6
2008,SALINE,MUZZLE,M,F,4
2008,SALINE,MUZZLE,M,Y,4
2008,SALINE,YOUTH,F,A,3
2008,SALINE,YOUTH,M,Y,2
2008,SANGAMON,ARCHERY,F,A,337
2008,SANGAMON,ARCHERY,F,F,86
2008,SANGAMON,ARCHERY,M,A,189
2008,SANGAMON,ARCHERY,M,F,101
2008,SANGAMON,ARCHERY,M,Y,128
2008,SANGAMON,FIREARM,F,A,321
2008,SANGAMON,FIREARM,F,F,63
2008,SANGAMON,FIREARM,M,A,227
2008,SANGAMON,FIREARM,M,F,136
2008,SANGAMON,FIREARM,M,Y,140
2008,SANGAMON,LATEWINTER,F,A,80
2008,SANGAMON,LATEWINTER,F,F,18
2008,SANGAMON,LATEWINTER,M,A,4
2008,SANGAMON,LATEWINTER,M,F,16
2008,SANGAMON,LATEWINTER,M,Y,2
2008,SANGAMON,MUZZLE,F,A,23
2008,SANGAMON,MUZZLE,F,F,4
2008,SANGAMON,MUZZLE,M,A,9
2008,SANGAMON,MUZZLE,M,F,5
2008,SANGAMON,MUZZLE,M,Y,5
2008,SANGAMON,YOUTH,F,A,2
2008,SANGAMON,YOUTH,F,F,2
2008,SANGAMON,YOUTH,M,A,2
2008,SANGAMON,YOUTH,M,F,4
2008,SANGAMON,YOUTH,M,Y,4
2008,SCHUYLER,ARCHERY,F,A,366
2008,SCHUYLER,ARCHERY,F,F,81
2008,SCHUYLER,ARCHERY,M,A,325
2008,SCHUYLER,ARCHERY,M,F,82
2008,SCHUYLER,ARCHERY,M,Y,103
2008,SCHUYLER,FIREARM,F,A,692
2008,SCHUYLER,FIREARM,F,F,170
2008,SCHUYLER,FIREARM,M,A,437
2008,SCHUYLER,FIREARM,M,F,234
2008,SCHUYLER,FIREARM,M,Y,250
2008,SCHUYLER,LATEWINTER,F,A,160
2008,SCHUYLER,LATEWINTER,F,F,46
2008,SCHUYLER,LATEWINTER,M,A,3
2008,SCHUYLER,LATEWINTER,M,F,48
2008,SCHUYLER,LATEWINTER,M,Y,4
2008,SCHUYLER,MUZZLE,F,A,43
2008,SCHUYLER,MUZZLE,F,F,13
2008,SCHUYLER,MUZZLE,M,A,23
2008,SCHUYLER,MUZZLE,M,F,8
2008,SCHUYLER,MUZZLE,M,Y,8
2008,SCHUYLER,YOUTH,F,A,2
2008,SCHUYLER,YOUTH,M,A,5
2008,SCHUYLER,YOUTH,M,F,3
2008,SCHUYLER,YOUTH,M,Y,6
2008,SCOTT,ARCHERY,F,A,91
2008,SCOTT,ARCHERY,F,F,29
2008,SCOTT,ARCHERY,M,A,76
2008,SCOTT,ARCHERY,M,F,28
2008,SCOTT,ARCHERY,M,Y,36
2008,SCOTT,FIREARM,F,A,186
2008,SCOTT,FIREARM,F,F,85
2008,SCOTT,FIREARM,M,A,136
2008,SCOTT,FIREARM,M,F,81
2008,SCOTT,FIREARM,M,Y,90
2008,SCOTT,LATEWINTER,F,A,53
2008,SCOTT,LATEWINTER,F,F,17
2008,SCOTT,LATEWINTER,M,A,2
2008,SCOTT,LATEWINTER,M,F,15
2008,SCOTT,LATEWINTER,M,Y,3
2008,SCOTT,MUZZLE,F,A,6
2008,SCOTT,MUZZLE,F,F,8
2008,SCOTT,MUZZLE,M,A,2
2008,SCOTT,MUZZLE,M,F,3
2008,SCOTT,MUZZLE,M,Y,1
2008,SCOTT,YOUTH,F,A,1
2008,SCOTT,YOUTH,F,F,1
2008,SCOTT,YOUTH,M,A,1
2008,SCOTT,YOUTH,M,F,2
2008,SHELBY,ARCHERY,F,A,325
2008,SHELBY,ARCHERY,F,F,90
2008,SHELBY,ARCHERY,M,A,141
2008,SHELBY,ARCHERY,M,F,77
2008,SHELBY,ARCHERY,M,Y,113
2008,SHELBY,FIREARM,F,A,563
2008,SHELBY,FIREARM,F,F,109
2008,SHELBY,FIREARM,M,A,308
2008,SHELBY,FIREARM,M,F,201
2008,SHELBY,FIREARM,M,Y,255
2008,SHELBY,LATEWINTER,F,A,88
2008,SHELBY,LATEWINTER,F,F,21
2008,SHELBY,LATEWINTER,M,A,2
2008,SHELBY,LATEWINTER,M,F,22
2008,SHELBY,LATEWINTER,M,Y,1
2008,SHELBY,MUZZLE,F,A,43
2008,SHELBY,MUZZLE,F,F,7
2008,SHELBY,MUZZLE,M,A,9
2008,SHELBY,MUZZLE,M,F,10
2008,SHELBY,MUZZLE,M,Y,2
2008,SHELBY,YOUTH,F,A,4
2008,SHELBY,YOUTH,F,F,2
2008,SHELBY,YOUTH,M,A,1
2008,SHELBY,YOUTH,M,F,1
2008,SHELBY,YOUTH,M,Y,2
2008,ST CLAIR,ARCHERY,F,A,299
2008,ST CLAIR,ARCHERY,F,F,48
2008,ST CLAIR,ARCHERY,M,A,132
2008,ST CLAIR,ARCHERY,M,F,56
2008,ST CLAIR,ARCHERY,M,Y,170
2008,ST CLAIR,FIREARM,F,A,366
2008,ST CLAIR,FIREARM,F,F,68
2008,ST CLAIR,FIREARM,M,A,249
2008,ST CLAIR,FIREARM,M,F,101
2008,ST CLAIR,FIREARM,M,Y,204
2008,ST CLAIR,LATEWINTER,F,A,64
2008,ST CLAIR,LATEWINTER,F,F,13
2008,ST CLAIR,LATEWINTER,M,A,3
2008,ST CLAIR,LATEWINTER,M,F,10
2008,ST CLAIR,MUZZLE,F,A,8
2008,ST CLAIR,MUZZLE,F,F,4
2008,ST CLAIR,MUZZLE,M,A,5
2008,ST CLAIR,MUZZLE,M,F,3
2008,ST CLAIR,MUZZLE,M,Y,1
2008,ST CLAIR,YOUTH,F,A,8
2008,ST CLAIR,YOUTH,F,F,2
2008,ST CLAIR,YOUTH,M,A,1
2008,ST CLAIR,YOUTH,M,Y,1
2008,STARK,ARCHERY,F,A,60
2008,STARK,ARCHERY,F,F,20
2008,STARK,ARCHERY,M,A,29
2008,STARK,ARCHERY,M,F,20
2008,STARK,ARCHERY,M,Y,24
2008,STARK,FIREARM,F,A,129
2008,STARK,FIREARM,F,F,33
2008,STARK,FIREARM,M,A,90
2008,STARK,FIREARM,M,F,70
2008,STARK,FIREARM,M,Y,39
2008,STARK,LATEWINTER,F,A,24
2008,STARK,LATEWINTER,F,F,11
2008,STARK,LATEWINTER,M,A,2
2008,STARK,LATEWINTER,M,F,6
2008,STARK,LATEWINTER,M,Y,1
2008,STARK,MUZZLE,F,A,4
2008,STARK,MUZZLE,F,F,1
2008,STARK,MUZZLE,M,A,3
2008,STARK,MUZZLE,M,F,6
2008,STARK,MUZZLE,M,Y,3
2008,STARK,YOUTH,F,A,2
2008,STARK,YOUTH,M,A,1
2008,STARK,YOUTH,M,F,1
2008,STARK,YOUTH,M,Y,1
2008,STEPHENSON,ARCHERY,F,A,164
2008,STEPHENSON,ARCHERY,F,F,35
2008,STEPHENSON,ARCHERY,M,A,101
2008,STEPHENSON,ARCHERY,M,F,65
2008,STEPHENSON,ARCHERY,M,Y,100
2008,STEPHENSON,FIREARM,F,A,339
2008,STEPHENSON,FIREARM,F,F,170
2008,STEPHENSON,FIREARM,F,U,2
2008,STEPHENSON,FIREARM,M,A,184
2008,STEPHENSON,FIREARM,M,F,218
2008,STEPHENSON,FIREARM,M,Y,175
2008,STEPHENSON,LATEWINTER,F,A,66
2008,STEPHENSON,LATEWINTER,F,F,28
2008,STEPHENSON,LATEWINTER,M,A,3
2008,STEPHENSON,LATEWINTER,M,F,31
2008,STEPHENSON,LATEWINTER,M,Y,5
2008,STEPHENSON,MUZZLE,F,A,19
2008,STEPHENSON,MUZZLE,F,F,4
2008,STEPHENSON,MUZZLE,M,A,6
2008,STEPHENSON,MUZZLE,M,F,10
2008,STEPHENSON,MUZZLE,M,Y,5
2008,STEPHENSON,YOUTH,F,A,2
2008,STEPHENSON,YOUTH,M,A,2
2008,STEPHENSON,YOUTH,M,Y,3
2008,TAZEWELL,ARCHERY,F,A,309
2008,TAZEWELL,ARCHERY,F,F,72
2008,TAZEWELL,ARCHERY,M,A,150
2008,TAZEWELL,ARCHERY,M,F,104
2008,TAZEWELL,ARCHERY,M,Y,145
2008,TAZEWELL,FIREARM,F,A,294
2008,TAZEWELL,FIREARM,F,F,75
2008,TAZEWELL,FIREARM,M,A,153
2008,TAZEWELL,FIREARM,M,F,104
2008,TAZEWELL,FIREARM,M,Y,139
2008,TAZEWELL,LATEWINTER,F,A,65
2008,TAZEWELL,LATEWINTER,F,F,22
2008,TAZEWELL,LATEWINTER,M,A,2
2008,TAZEWELL,LATEWINTER,M,F,20
2008,TAZEWELL,LATEWINTER,M,Y,7
2008,TAZEWELL,MUZZLE,F,A,7
2008,TAZEWELL,MUZZLE,F,F,4
2008,TAZEWELL,MUZZLE,M,A,3
2008,TAZEWELL,MUZZLE,M,F,4
2008,TAZEWELL,MUZZLE,M,Y,2
2008,TAZEWELL,YOUTH,F,A,4
2008,TAZEWELL,YOUTH,F,F,2
2008,TAZEWELL,YOUTH,M,A,1
2008,TAZEWELL,YOUTH,M,F,2
2008,TAZEWELL,YOUTH,M,Y,1
2008,UNION,ARCHERY,F,A,388
2008,UNION,ARCHERY,F,F,69
2008,UNION,ARCHERY,M,A,150
2008,UNION,ARCHERY,M,F,68
2008,UNION,ARCHERY,M,Y,124
2008,UNION,FIREARM,F,A,659
2008,UNION,FIREARM,F,F,141
2008,UNION,FIREARM,M,A,519
2008,UNION,FIREARM,M,F,150
2008,UNION,FIREARM,M,Y,429
2008,UNION,LATEWINTER,F,A,125
2008,UNION,LATEWINTER,F,F,27
2008,UNION,LATEWINTER,M,F,27
2008,UNION,MUZZLE,F,A,37
2008,UNION,MUZZLE,F,F,8
2008,UNION,MUZZLE,M,A,12
2008,UNION,MUZZLE,M,F,12
2008,UNION,MUZZLE,M,Y,11
2008,UNION,YOUTH,F,A,2
2008,UNION,YOUTH,F,F,2
2008,UNION,YOUTH,M,Y,3
2008,VERMILION,ARCHERY,F,A,420
2008,VERMILION,ARCHERY,F,F,86
2008,VERMILION,ARCHERY,M,A,277
2008,VERMILION,ARCHERY,M,F,112
2008,VERMILION,ARCHERY,M,Y,165
2008,VERMILION,FIREARM,F,A,333
2008,VERMILION,FIREARM,F,F,65
2008,VERMILION,FIREARM,M,A,304
2008,VERMILION,FIREARM,M,F,111
2008,VERMILION,FIREARM,M,Y,154
2008,VERMILION,LATEWINTER,F,A,91
2008,VERMILION,LATEWINTER,F,F,19
2008,VERMILION,LATEWINTER,M,A,2
2008,VERMILION,LATEWINTER,M,F,21
2008,VERMILION,LATEWINTER,M,Y,2
2008,VERMILION,MUZZLE,F,A,17
2008,VERMILION,MUZZLE,F,F,8
2008,VERMILION,MUZZLE,M,A,11
2008,VERMILION,MUZZLE,M,F,5
2008,VERMILION,MUZZLE,M,Y,9
2008,VERMILION,YOUTH,F,A,3
2008,VERMILION,YOUTH,M,A,2
2008,VERMILION,YOUTH,M,F,3
2008,VERMILION,YOUTH,M,Y,3
2008,WABASH,ARCHERY,F,A,92
2008,WABASH,ARCHERY,F,F,24
2008,WABASH,ARCHERY,M,A,72
2008,WABASH,ARCHERY,M,F,27
2008,WABASH,ARCHERY,M,Y,48
2008,WABASH,FIREARM,F,A,103
2008,WABASH,FIREARM,F,F,19
2008,WABASH,FIREARM,M,A,89
2008,WABASH,FIREARM,M,F,33
2008,WABASH,FIREARM,M,Y,68
2008,WABASH,LATEWINTER,F,A,26
2008,WABASH,LATEWINTER,F,F,2
2008,WABASH,LATEWINTER,M,A,1
2008,WABASH,LATEWINTER,M,F,6
2008,WABASH,MUZZLE,F,A,6
2008,WABASH,MUZZLE,F,F,1
2008,WABASH,MUZZLE,M,A,3
2008,WABASH,MUZZLE,M,Y,2
2008,WABASH,YOUTH,F,A,1
2008,WARREN,ARCHERY,F,A,94
2008,WARREN,ARCHERY,F,F,16
2008,WARREN,ARCHERY,M,A,74
2008,WARREN,ARCHERY,M,F,27
2008,WARREN,ARCHERY,M,Y,54
2008,WARREN,FIREARM,F,A,265
2008,WARREN,FIREARM,F,F,60
2008,WARREN,FIREARM,M,A,197
2008,WARREN,FIREARM,M,F,100
2008,WARREN,FIREARM,M,Y,118
2008,WARREN,LATEWINTER,F,A,36
2008,WARREN,LATEWINTER,F,F,10
2008,WARREN,LATEWINTER,M,A,4
2008,WARREN,LATEWINTER,M,F,7
2008,WARREN,LATEWINTER,M,Y,3
2008,WARREN,MUZZLE,F,A,13
2008,WARREN,MUZZLE,F,F,3
2008,WARREN,MUZZLE,M,A,4
2008,WARREN,MUZZLE,M,F,5
2008,WARREN,MUZZLE,M,Y,1
2008,WARREN,YOUTH,M,Y,1
2008,WASHINGTON,ARCHERY,F,A,205
2008,WASHINGTON,ARCHERY,F,F,43
2008,WASHINGTON,ARCHERY,M,A,92
2008,WASHINGTON,ARCHERY,M,F,45
2008,WASHINGTON,ARCHERY,M,Y,110
2008,WASHINGTON,FIREARM,F,A,431
2008,WASHINGTON,FIREARM,F,F,74
2008,WASHINGTON,FIREARM,M,A,292
2008,WASHINGTON,FIREARM,M,F,129
2008,WASHINGTON,FIREARM,M,Y,257
2008,WASHINGTON,LATEWINTER,F,A,80
2008,WASHINGTON,LATEWINTER,F,F,14
2008,WASHINGTON,LATEWINTER,M,F,13
2008,WASHINGTON,LATEWINTER,M,Y,2
2008,WASHINGTON,MUZZLE,F,A,15
2008,WASHINGTON,MUZZLE,F,F,1
2008,WASHINGTON,MUZZLE,M,A,4
2008,WASHINGTON,MUZZLE,M,F,2
2008,WASHINGTON,MUZZLE,M,Y,6
2008,WASHINGTON,YOUTH,F,A,1
2008,WASHINGTON,YOUTH,F,F,1
2008,WASHINGTON,YOUTH,M,Y,1
2008,WAYNE,ARCHERY,F,A,394
2008,WAYNE,ARCHERY,F,F,113
2008,WAYNE,ARCHERY,M,A,203
2008,WAYNE,ARCHERY,M,F,91
2008,WAYNE,ARCHERY,M,Y,156
2008,WAYNE,FIREARM,F,A,716
2008,WAYNE,FIREARM,F,F,178
2008,WAYNE,FIREARM,M,A,529
2008,WAYNE,FIREARM,M,F,247
2008,WAYNE,FIREARM,M,Y,319
2008,WAYNE,LATEWINTER,F,A,204
2008,WAYNE,LATEWINTER,F,F,69
2008,WAYNE,LATEWINTER,M,A,1
2008,WAYNE,LATEWINTER,M,F,64
2008,WAYNE,LATEWINTER,M,Y,5
2008,WAYNE,MUZZLE,F,A,40
2008,WAYNE,MUZZLE,F,F,13
2008,WAYNE,MUZZLE,M,A,10
2008,WAYNE,MUZZLE,M,F,12
2008,WAYNE,MUZZLE,M,Y,6
2008,WAYNE,YOUTH,F,A,6
2008,WAYNE,YOUTH,M,A,1
2008,WAYNE,YOUTH,M,F,3
2008,WAYNE,YOUTH,M,Y,1
2008,WHITE,ARCHERY,F,A,321
2008,WHITE,ARCHERY,F,F,48
2008,WHITE,ARCHERY,M,A,209
2008,WHITE,ARCHERY,M,F,40
2008,WHITE,ARCHERY,M,Y,79
2008,WHITE,FIREARM,F,A,358
2008,WHITE,FIREARM,F,F,66
2008,WHITE,FIREARM,M,A,357
2008,WHITE,FIREARM,M,F,99
2008,WHITE,FIREARM,M,Y,161
2008,WHITE,LATEWINTER,F,A,154
2008,WHITE,LATEWINTER,F,F,42
2008,WHITE,LATEWINTER,M,A,3
2008,WHITE,LATEWINTER,M,F,28
2008,WHITE,LATEWINTER,M,Y,1
2008,WHITE,MUZZLE,F,A,34
2008,WHITE,MUZZLE,F,F,2
2008,WHITE,MUZZLE,M,A,16
2008,WHITE,MUZZLE,M,F,9
2008,WHITE,MUZZLE,M,Y,8
2008,WHITE,YOUTH,F,A,6
2008,WHITE,YOUTH,F,F,3
2008,WHITE,YOUTH,M,A,1
2008,WHITE,YOUTH,M,F,1
2008,WHITE,YOUTH,M,Y,3
2008,WHITESIDE,ARCHERY,F,A,206
2008,WHITESIDE,ARCHERY,F,F,50
2008,WHITESIDE,ARCHERY,M,A,94
2008,WHITESIDE,ARCHERY,M,F,76
2008,WHITESIDE,ARCHERY,M,Y,97
2008,WHITESIDE,FIREARM,F,A,316
2008,WHITESIDE,FIREARM,F,F,109
2008,WHITESIDE,FIREARM,M,A,148
2008,WHITESIDE,FIREARM,M,F,141
2008,WHITESIDE,FIREARM,M,Y,118
2008,WHITESIDE,LATEWINTER,F,A,56
2008,WHITESIDE,LATEWINTER,F,F,11
2008,WHITESIDE,LATEWINTER,M,A,8
2008,WHITESIDE,LATEWINTER,M,F,27
2008,WHITESIDE,LATEWINTER,M,Y,3
2008,WHITESIDE,MUZZLE,F,A,21
2008,WHITESIDE,MUZZLE,F,F,4
2008,WHITESIDE,MUZZLE,M,A,4
2008,WHITESIDE,MUZZLE,M,F,3
2008,WHITESIDE,MUZZLE,M,Y,2
2008,WHITESIDE,YOUTH,F,A,4
2008,WHITESIDE,YOUTH,F,F,1
2008,WHITESIDE,YOUTH,M,F,2
2008,WHITESIDE,YOUTH,M,Y,3
2008,WILL,ARCHERY,F,A,368
2008,WILL,ARCHERY,F,F,58
2008,WILL,ARCHERY,M,A,234
2008,WILL,ARCHERY,M,F,87
2008,WILL,ARCHERY,M,Y,169
2008,WILL,FIREARM,F,A,159
2008,WILL,FIREARM,F,F,30
2008,WILL,FIREARM,M,A,116
2008,WILL,FIREARM,M,F,42
2008,WILL,FIREARM,M,Y,70
2008,WILL,MUZZLE,F,A,10
2008,WILL,MUZZLE,F,F,1
2008,WILL,MUZZLE,M,A,10
2008,WILL,MUZZLE,M,F,1
2008,WILL,YOUTH,M,A,1
2008,WILL,YOUTH,M,F,1
2008,WILL,YOUTH,M,Y,1
2008,WILLIAMSON,ARCHERY,F,A,393
2008,WILLIAMSON,ARCHERY,F,F,71
2008,WILLIAMSON,ARCHERY,M,A,137
2008,WILLIAMSON,ARCHERY,M,F,67
2008,WILLIAMSON,ARCHERY,M,Y,157
2008,WILLIAMSON,FIREARM,F,A,648
2008,WILLIAMSON,FIREARM,F,F,143
2008,WILLIAMSON,FIREARM,M,A,401
2008,WILLIAMSON,FIREARM,M,F,176
2008,WILLIAMSON,FIREARM,M,Y,426
2008,WILLIAMSON,LATEWINTER,F,A,101
2008,WILLIAMSON,LATEWINTER,F,F,22
2008,WILLIAMSON,LATEWINTER,M,F,29
2008,WILLIAMSON,LATEWINTER,M,Y,2
2008,WILLIAMSON,MUZZLE,F,A,22
2008,WILLIAMSON,MUZZLE,F,F,6
2008,WILLIAMSON,MUZZLE,M,A,8
2008,WILLIAMSON,MUZZLE,M,F,2
2008,WILLIAMSON,MUZZLE,M,Y,6
2008,WILLIAMSON,YOUTH,F,A,6
2008,WILLIAMSON,YOUTH,F,F,3
2008,WILLIAMSON,YOUTH,M,A,1
2008,WILLIAMSON,YOUTH,M,F,1
2008,WILLIAMSON,YOUTH,M,Y,4
2008,WINNEBAGO,ARCHERY,F,A,148
2008,WINNEBAGO,ARCHERY,F,F,31
2008,WINNEBAGO,ARCHERY,M,A,108
2008,WINNEBAGO,ARCHERY,M,F,43
2008,WINNEBAGO,ARCHERY,M,Y,88
2008,WINNEBAGO,CWD,F,A,34
2008,WINNEBAGO,CWD,F,F,13
2008,WINNEBAGO,CWD,F,U,2
2008,WINNEBAGO,CWD,M,A,10
2008,WINNEBAGO,CWD,M,F,17
2008,WINNEBAGO,CWD,M,Y,5
2008,WINNEBAGO,FIREARM,F,A,156
2008,WINNEBAGO,FIREARM,F,F,70
2008,WINNEBAGO,FIREARM,M,A,97
2008,WINNEBAGO,FIREARM,M,F,70
2008,WINNEBAGO,FIREARM,M,Y,116
2008,WINNEBAGO,MUZZLE,F,A,13
2008,WINNEBAGO,MUZZLE,F,F,5
2008,WINNEBAGO,MUZZLE,M,A,7
